,Code,Title,Session,Details
175,CSC399Y1-Y,Research Opportunity Program,LEC0101,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
LEC0101
—
—
—
Chechik, M.
9996 of 9999 available No
Enrolment Controls: Enrol at Department (E)"
176,CSC399Y1-Y,Research Opportunity Program,LEC0201,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
LEC0201
—
—
—
—
9999 of 9999 available No
Enrolment Controls: Enrol at Department (E)"
177,CSC401H1-S,Natural Language Computing,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 10:00 — 11:00
Wednesday 10:00 — 11:00
Friday 10:00 — 11:00
MB 128
SF 1105
MB 128
Rudzicz, F.
0 of 160 available Yes: 90 students
Enrolment Controls: Priority (P)"
178,CSC401H1-S,Natural Language Computing,LEC2001,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC2001
Monday 10:00 — 11:00
Wednesday 10:00 — 11:00
Friday 10:00 — 11:00
MB 128
SF 1105
MB 128
Rudzicz, F.
0 of 30 available Yes: 32 students Room Added: August 26, 2019
Enrolment Controls: Restricted (R1)"
179,CSC404H1-F,Introduction to Video Game Design,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Wednesday 18:00 — 20:00
Wednesday 20:00 — 21:00
BA 2135
BA 2135
Adum, E.
19 of 40 available No
Enrolment Controls: Enrol at Department (E)"
180,CSC404H1-S,Introduction to Video Game Design,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Thursday 18:00 — 21:00
BA B024
Adum, E.
40 of 40 available No
Enrolment Controls: Enrol at Department (E)"
181,CSC410H1-F,Software Testing and Verification,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 11:00 — 12:00
Wednesday 11:00 — 13:00
MY 380
BL 205
Farzan, A.
37 of 72 available Yes: 0 student
Enrolment Controls: Priority (P)"
182,CSC410H1-F,Software Testing and Verification,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Monday 12:00 — 13:00
Friday 11:00 — 13:00
MY 330
SS 2127
Farzan, A.
45 of 72 available Yes: 0 student
Enrolment Controls: Priority (P)"
183,CSC412H1-S,Probabilistic Learning and Reasoning,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Tuesday 13:00 — 15:00
Thursday 13:00 — 14:00
UC 140
UC 140
Duvenaud, D.
0 of 75 available Yes: 62 students
Enrolment Controls: Priority (P)"
184,CSC412H1-S,Probabilistic Learning and Reasoning,LEC2001,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC2001
Tuesday 13:00 — 15:00
Thursday 13:00 — 14:00
UC 140
UC 140
Duvenaud, D.
0 of 15 available Yes: 18 students
Enrolment Controls: Restricted (R1)"
185,CSC413H1-S,Neural Networks and Deep Learning,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Tuesday 12:00 — 13:00
Thursday 13:00 — 15:00
KP 108
MC 102
Ba, J.
0 of 70 available Yes: 7 students Room Change: September 19, 2019
Enrolment Controls: Priority (P)"
186,CSC413H1-S,Neural Networks and Deep Learning,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Tuesday 12:00 — 13:00
Thursday 13:00 — 15:00
RW 117
MC 102
Ba, J.
0 of 95 available Yes: 7 students Added: September 19, 2019
Enrolment Controls: Priority (P)"
187,CSC413H1-S,Neural Networks and Deep Learning,LEC2001,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC2001
Tuesday 12:00 — 13:00
Thursday 13:00 — 15:00
KP 108
MC 102
Ba, J.
0 of 30 available Yes: 18 students Room Change: September 19, 2019
Enrolment Controls: Restricted (R1)"
188,CSC413H1-S,Neural Networks and Deep Learning,LEC2201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC2201
Tuesday 12:00 — 13:00
Thursday 13:00 — 15:00
RW 117
MC 102
Ba, J.
0 of 25 available Yes: 9 students Added: September 19, 2019
Enrolment Controls: Restricted (R1)"
189,CSC413H1-S,Neural Networks and Deep Learning,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Tuesday 18:00 — 20:00
Tuesday 20:00 — 21:00
LM 161
LM 161
Ba, J.
0 of 110 available Yes: 26 students
Enrolment Controls: Priority (P)"
190,CSC418H1-F,Computer Graphics,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 12:00 — 13:00
Wednesday 15:00 — 17:00
GB 120
GB 120
Jacobson, A.
10 of 75 available Yes: 0 student
Enrolment Controls: Priority (P)"
191,CSC418H1-F,Computer Graphics,LEC2001,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC2001
Monday 12:00 — 13:00
Wednesday 15:00 — 17:00
GB 120
GB 120
Jacobson, A.
6 of 20 available Yes: 0 student
Enrolment Controls: Restricted (R1)"
192,CSC418H1-S,Computer Graphics,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 12:00 — 13:00
Wednesday 15:00 — 17:00
GB 221
GB 221
Levin, D.
0 of 55 available Yes: 31 students
Enrolment Controls: Priority (P)"
193,CSC418H1-S,Computer Graphics,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Monday 12:00 — 13:00
Tuesday 15:00 — 17:00
GB 244
GB 244
Levin, D.
0 of 40 available Yes: 29 students
Enrolment Controls: Priority (P)"
194,CSC418H1-S,Computer Graphics,LEC2001,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC2001
Monday 12:00 — 13:00
Wednesday 15:00 — 17:00
GB 221
GB 221
Levin, D.
0 of 30 available Yes: 21 students
Enrolment Controls: Restricted (R1)"
195,CSC418H1-S,Computer Graphics,LEC2201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC2201
Monday 12:00 — 13:00
Tuesday 15:00 — 17:00
GB 244
GB 244
Levin, D.
0 of 45 available Yes: 20 students
Enrolment Controls: Restricted (R1)"
196,CSC420H1-F,Introduction to Image Understanding,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Monday 18:00 — 21:00
BA 1130
Taati, B.
46 of 160 available Yes: 0 student
Enrolment Controls: Priority (P)"
197,CSC428H1-F,Human-Computer Interaction,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Tuesday 15:00 — 17:00
Thursday 10:00 — 11:00
BA 1220
BA 1220
Grossman, T.
9 of 60 available Yes: 0 student
Enrolment Controls: Priority (P)"
198,CSC428H1-S,Human-Computer Interaction,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Tuesday 15:00 — 17:00
Thursday 12:00 — 13:00
BA 1200
BA 1200
Grossman, T.
0 of 55 available Yes: 32 students
Enrolment Controls: Priority (P)"
199,CSC428H1-S,Human-Computer Interaction,LEC2001,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC2001
Tuesday 15:00 — 17:00
Thursday 12:00 — 13:00
BA 1200
BA 1200
Grossman, T.
0 of 5 available Yes: 2 students
Enrolment Controls: Restricted (R1)"
200,CSC436H1-F,Numerical Algorithms,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Thursday 13:00 — 14:00
Friday 13:00 — 15:00
KP 113
KP 113
Christara, C.
15 of 25 available Yes: 0 student
Enrolment Controls: Priority (P)"
201,CSC438H1-F,Computability and Logic,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 15:00 — 17:00
Friday 12:00 — 13:00
BA 1200
BA 1200
Pitassi, T.
30 of 60 available Yes: 0 student
Enrolment Controls: Priority (P)"
202,CSC454H1-F,The Business of Software,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Wednesday 18:00 — 20:00
Wednesday 20:00 — 21:00
BA 1210
BA 1210
Grech, M.
24 of 60 available No
Enrolment Controls: Enrol at Department (E)"
203,CSC454H1-S,The Business of Software,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Wednesday 18:00 — 20:00
Wednesday 20:00 — 21:00
BA 1200
BA 1200
Grech, M.
25 of 60 available No
Enrolment Controls: Enrol at Department (E)"
204,CSC458H1-F,Computer Networking Systems,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Thursday 13:00 — 15:00
Friday 11:00 — 12:00
BA 1220
BA 1220
Ganjali, Y.
37 of 85 available Yes: 0 student
Enrolment Controls: Priority (P)"
205,CSC458H1-F,Computer Networking Systems,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Tuesday 13:00 — 15:00
Friday 13:00 — 14:00
ES B149
ES B149
Ganjali, Y.
21 of 85 available Yes: 0 student
Enrolment Controls: Priority (P)"
206,CSC458H1-F,Computer Networking Systems,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Tuesday 18:00 — 21:00
BA 1210
Marbach, P.
12 of 65 available Yes: 0 student
Enrolment Controls: Priority (P)"
207,CSC463H1-S,Computational Complexity and Computability,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 14:00 — 15:00
Wednesday 14:00 — 15:00
Friday 14:00 — 15:00
GB 221
GB 221
GB 221
—
0 of 80 available Yes: 14 students
Enrolment Controls: Priority (P)"
208,CSC465H1-F,Formal Methods in Software Design,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Thursday 18:00 — 21:00
BA 1210
Hehner, E.
20 of 75 available Yes: 0 student
Enrolment Controls: Priority (P)"
209,CSC466H1-S,Numerical Methods for Optimization Problems,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 13:00 — 14:00
Wednesday 13:00 — 14:00
Friday 13:00 — 14:00
SS 1087
SS 1087
SS 1087
Jackson, K.
0 of 40 available Yes: 3 students Room Change: September 18, 2019
Enrolment Controls: Priority (P)"
210,CSC469H1-F,Operating Systems Design and Implementation,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 10:00 — 11:00
Wednesday 10:00 — 11:00
Friday 10:00 — 11:00
GB 119
GB 119
GB 119
Demke Brown, A.
20 of 75 available Yes: 0 student
Enrolment Controls: Priority (P)"
211,CSC473H1-S,Advanced Algorithm Design,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 11:00 — 12:00
Wednesday 11:00 — 12:00
Friday 11:00 — 12:00
ES B142
ES B142
ES B142
Nikolov, A.
0 of 75 available Yes: 13 students
Enrolment Controls: Priority (P)"
212,CSC485H1-F,Computational Linguistics,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 11:00 — 12:00
Wednesday 11:00 — 12:00
Friday 11:00 — 12:00
WI 1017
MP 102
SS 2118
Penn, G.
11 of 85 available Yes: 0 student Room Change: August 27, 2019
Enrolment Controls: Priority (P)"
213,CSC485H1-F,Computational Linguistics,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Monday 18:00 — 19:00
Wednesday 11:00 — 12:00
Friday 11:00 — 12:00
BA 1210
MP 102
SS 2118
Penn, G.
12 of 61 available Yes: 0 student Added: August 29, 2019
Enrolment Controls: Priority (P)"
214,CSC485H1-F,Computational Linguistics,LEC2001,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC2001
Monday 11:00 — 12:00
Wednesday 11:00 — 12:00
Friday 11:00 — 12:00
WI 1017
MP 102
SS 2118
Penn, G.
1 of 5 available Yes: 0 student Room Change: August 27, 2019
Enrolment Controls: Restricted (R1)"
215,CSC485H1-F,Computational Linguistics,LEC2201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC2201
Monday 18:00 — 19:00
Wednesday 11:00 — 12:00
Friday 11:00 — 12:00
BA 1210
MP 102
SS 2118
Penn, G.
2 of 4 available Yes: 0 student Added: August 29, 2019
Enrolment Controls: Restricted (R1)"
216,CSC488H1-F,Compilers and Interpreters,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 13:00 — 15:00
Tuesday 10:00 — 11:00
BA 1210
BA 1210
Long, F.
12 of 70 available Yes: 0 student
Enrolment Controls: Priority (P)"
217,CSC491H1-F,Capstone Design Project,LEC0101,"Subtitle
Business of Software Build Component
Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Thursday 18:00 — 21:00
—
Nadeau, J.
28 of 40 available No Time Change: July 10, 2019
Enrolment Controls: Enrol at Department (E)"
218,CSC491H1-S,Capstone Design Project,LEC0101,"Subtitle
Business of Software Build Component
Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Thursday 18:00 — 21:00
—
Nadeau, J.
27 of 40 available No Time Change: July 10, 2019
Enrolment Controls: Enrol at Department (E)"
219,CSC494H1-F,Computer Science Project,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
—
—
—
9982 of 9999 available No
Enrolment Controls: Enrol at Department (E)"
220,CSC494H1-S,Computer Science Project,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
—
—
—
9999 of 9999 available No
Enrolment Controls: Enrol at Department (E)"
221,CSC494H1-Y,Computer Science Project,LEC0101,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
LEC0101
—
—
—
—
9998 of 9999 available No
Enrolment Controls: Enrol at Department (E)"
222,CSC494Y1-Y,Project in CSC,LEC0101,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
LEC0101
—
—
—
—
9985 of 9999 available No
Enrolment Controls: Enrol at Department (E)"
223,CSC495H1-F,Computer Science Project,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
—
—
—
9992 of 9999 available No
Enrolment Controls: Enrol at Department (E)"
224,CSC495H1-S,Computer Science Project,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
—
—
—
9999 of 9999 available No
Enrolment Controls: Enrol at Department (E)"
225,CSC495H1-Y,Computer Science Project,LEC0101,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
LEC0101
—
—
—
—
9999 of 9999 available No
Enrolment Controls: Enrol at Department (E)"
